letter,image_file,hand_label,detection_confidence,img_width,img_height,lm0_x_raw,lm0_y_raw,lm0_z_raw,lm1_x_raw,lm1_y_raw,lm1_z_raw,lm2_x_raw,lm2_y_raw,lm2_z_raw,lm3_x_raw,lm3_y_raw,lm3_z_raw,lm4_x_raw,lm4_y_raw,lm4_z_raw,lm5_x_raw,lm5_y_raw,lm5_z_raw,lm6_x_raw,lm6_y_raw,lm6_z_raw,lm7_x_raw,lm7_y_raw,lm7_z_raw,lm8_x_raw,lm8_y_raw,lm8_z_raw,lm9_x_raw,lm9_y_raw,lm9_z_raw,lm10_x_raw,lm10_y_raw,lm10_z_raw,lm11_x_raw,lm11_y_raw,lm11_z_raw,lm12_x_raw,lm12_y_raw,lm12_z_raw,lm13_x_raw,lm13_y_raw,lm13_z_raw,lm14_x_raw,lm14_y_raw,lm14_z_raw,lm15_x_raw,lm15_y_raw,lm15_z_raw,lm16_x_raw,lm16_y_raw,lm16_z_raw,lm17_x_raw,lm17_y_raw,lm17_z_raw,lm18_x_raw,lm18_y_raw,lm18_z_raw,lm19_x_raw,lm19_y_raw,lm19_z_raw,lm20_x_raw,lm20_y_raw,lm20_z_raw,lm0_x_norm,lm0_y_norm,lm0_z_norm,lm1_x_norm,lm1_y_norm,lm1_z_norm,lm2_x_norm,lm2_y_norm,lm2_z_norm,lm3_x_norm,lm3_y_norm,lm3_z_norm,lm4_x_norm,lm4_y_norm,lm4_z_norm,lm5_x_norm,lm5_y_norm,lm5_z_norm,lm6_x_norm,lm6_y_norm,lm6_z_norm,lm7_x_norm,lm7_y_norm,lm7_z_norm,lm8_x_norm,lm8_y_norm,lm8_z_norm,lm9_x_norm,lm9_y_norm,lm9_z_norm,lm10_x_norm,lm10_y_norm,lm10_z_norm,lm11_x_norm,lm11_y_norm,lm11_z_norm,lm12_x_norm,lm12_y_norm,lm12_z_norm,lm13_x_norm,lm13_y_norm,lm13_z_norm,lm14_x_norm,lm14_y_norm,lm14_z_norm,lm15_x_norm,lm15_y_norm,lm15_z_norm,lm16_x_norm,lm16_y_norm,lm16_z_norm,lm17_x_norm,lm17_y_norm,lm17_z_norm,lm18_x_norm,lm18_y_norm,lm18_z_norm,lm19_x_norm,lm19_y_norm,lm19_z_norm,lm20_x_norm,lm20_y_norm,lm20_z_norm,bone_0_1_dx,bone_0_1_dy,bone_0_1_dz,bone_1_2_dx,bone_1_2_dy,bone_1_2_dz,bone_2_3_dx,bone_2_3_dy,bone_2_3_dz,bone_3_4_dx,bone_3_4_dy,bone_3_4_dz,bone_0_5_dx,bone_0_5_dy,bone_0_5_dz,bone_5_6_dx,bone_5_6_dy,bone_5_6_dz,bone_6_7_dx,bone_6_7_dy,bone_6_7_dz,bone_7_8_dx,bone_7_8_dy,bone_7_8_dz,bone_0_9_dx,bone_0_9_dy,bone_0_9_dz,bone_9_10_dx,bone_9_10_dy,bone_9_10_dz,bone_10_11_dx,bone_10_11_dy,bone_10_11_dz,bone_11_12_dx,bone_11_12_dy,bone_11_12_dz,bone_0_13_dx,bone_0_13_dy,bone_0_13_dz,bone_13_14_dx,bone_13_14_dy,bone_13_14_dz,bone_14_15_dx,bone_14_15_dy,bone_14_15_dz,bone_15_16_dx,bone_15_16_dy,bone_15_16_dz,bone_0_17_dx,bone_0_17_dy,bone_0_17_dz,bone_17_18_dx,bone_17_18_dy,bone_17_18_dz,bone_18_19_dx,bone_18_19_dy,bone_18_19_dz,bone_19_20_dx,bone_19_20_dy,bone_19_20_dz
I,hand1_i_dif_seg_3_cropped.jpeg,Right,0.9967,400,400,0.45021,0.888754,-2e-06,0.622739,0.811724,-0.10838,0.758665,0.590121,-0.143488,0.715698,0.40093,-0.172042,0.578762,0.315182,-0.183136,0.658655,0.383267,-0.043638,0.670201,0.237449,-0.132376,0.652102,0.386985,-0.171971,0.640258,0.490593,-0.178701,0.530948,0.377384,-0.026304,0.536717,0.259936,-0.146678,0.530735,0.454338,-0.190639,0.54111,0.566086,-0.183121,0.409836,0.397645,-0.026868,0.422715,0.304623,-0.141339,0.433259,0.486222,-0.14624,0.442122,0.610314,-0.106596,0.286022,0.433506,-0.035644,0.254752,0.251365,-0.097266,0.226204,0.139576,-0.106785,0.203828,0.02661,-0.091853,0.0,0.0,0.0,0.200115,-0.089348,-0.125708,0.357776,-0.346385,-0.16643,0.307938,-0.565827,-0.19955,0.149107,-0.665286,-0.212418,0.241775,-0.586314,-0.050613,0.255167,-0.755449,-0.153541,0.234174,-0.582002,-0.199466,0.220436,-0.461827,-0.207273,0.093647,-0.593138,-0.030508,0.10034,-0.729366,-0.170129,0.0934,-0.503879,-0.22112,0.105434,-0.374263,-0.2124,-0.04683,-0.569637,-0.031163,-0.031892,-0.677533,-0.163937,-0.019662,-0.466897,-0.169621,-0.009382,-0.322962,-0.123639,-0.190442,-0.528043,-0.041342,-0.226711,-0.739307,-0.112816,-0.259825,-0.868971,-0.123858,-0.285779,-1.0,-0.106538,0.172528,-0.077031,-0.108379,0.135926,-0.221603,-0.035108,-0.042968,-0.18919,-0.028554,-0.136936,-0.085748,-0.011094,0.208445,-0.505487,-0.043636,0.011546,-0.145819,-0.088738,-0.018099,0.149536,-0.039595,-0.011844,0.103608,-0.00673,0.080738,-0.51137,-0.026302,0.00577,-0.117448,-0.120374,-0.005983,0.194403,-0.043962,0.010375,0.111747,0.007518,-0.040374,-0.491109,-0.026867,0.012878,-0.093022,-0.114471,0.010544,0.181599,-0.004901,0.008863,0.124093,0.039644,-0.164189,-0.455249,-0.035642,-0.031269,-0.18214,-0.061622,-0.028549,-0.11179,-0.00952,-0.022376,-0.112966,0.014932
I,hand1_i_dif_seg_4_cropped.jpeg,Right,0.9993,400,400,0.482449,0.86259,-1e-06,0.644915,0.779348,-0.072481,0.768265,0.562514,-0.094497,0.744926,0.36439,-0.111991,0.610893,0.284931,-0.114812,0.653179,0.374387,-0.04019,0.635962,0.237583,-0.108109,0.643668,0.364747,-0.130368,0.654449,0.472682,-0.128235,0.538022,0.376488,-0.037452,0.52651,0.251677,-0.14042,0.55495,0.436559,-0.172426,0.567617,0.559085,-0.163127,0.420511,0.39387,-0.048554,0.413378,0.277519,-0.153127,0.466006,0.459351,-0.17027,0.488015,0.590954,-0.14848,0.306209,0.430101,-0.062894,0.247237,0.264316,-0.120036,0.215045,0.155124,-0.146253,0.177581,0.036803,-0.153528,0.0,0.0,0.0,0.19674,-0.100803,-0.087771,0.346113,-0.363381,-0.114432,0.317851,-0.603303,-0.135616,0.155541,-0.699525,-0.139032,0.206748,-0.591197,-0.048667,0.185899,-0.756862,-0.130915,0.19523,-0.60287,-0.157871,0.208286,-0.472165,-0.155287,0.067296,-0.588652,-0.045351,0.053356,-0.739794,-0.170042,0.087796,-0.515909,-0.2088,0.103136,-0.367534,-0.197541,-0.075005,-0.567604,-0.058796,-0.083643,-0.7085,-0.185431,-0.019912,-0.488308,-0.20619,0.00674,-0.328942,-0.179804,-0.213421,-0.523729,-0.076161,-0.284834,-0.724488,-0.145358,-0.323818,-0.856717,-0.177106,-0.369185,-1.0,-0.185916,0.162465,-0.083242,-0.07248,0.12335,-0.216834,-0.022016,-0.023338,-0.198124,-0.017494,-0.134033,-0.079459,-0.002821,0.17073,-0.488203,-0.040189,-0.017217,-0.136804,-0.067919,0.007706,0.127164,-0.02226,0.010782,0.107934,0.002134,0.055573,-0.486102,-0.037451,-0.011512,-0.124811,-0.102968,0.02844,0.184881,-0.032006,0.012667,0.122526,0.009298,-0.061938,-0.46872,-0.048553,-0.007133,-0.11635,-0.104573,0.052628,0.181832,-0.017142,0.022009,0.131602,0.021789,-0.176241,-0.432489,-0.062893,-0.058971,-0.165784,-0.057142,-0.032193,-0.109192,-0.026217,-0.037464,-0.118322,-0.007275
I,hand1_i_dif_seg_5_cropped.jpeg,Right,0.9984,400,400,0.400601,0.884614,-1e-06,0.575641,0.806185,-0.081808,0.718086,0.614007,-0.11076,0.70633,0.413053,-0.134246,0.583564,0.329156,-0.139732,0.653257,0.416649,-0.035504,0.643692,0.271114,-0.110709,0.623202,0.405614,-0.143431,0.623406,0.506481,-0.148676,0.532337,0.404457,-0.029385,0.525322,0.272281,-0.129894,0.523741,0.457899,-0.160463,0.52691,0.561688,-0.151977,0.412193,0.408974,-0.039272,0.403155,0.287716,-0.138228,0.433413,0.46685,-0.150164,0.447279,0.589613,-0.12598,0.294366,0.429897,-0.054586,0.264793,0.260426,-0.101916,0.250075,0.154599,-0.117544,0.229756,0.038264,-0.117769,0.0,0.0,0.0,0.206817,-0.092667,-0.096658,0.375123,-0.319734,-0.130867,0.361232,-0.55717,-0.158617,0.216179,-0.656298,-0.165098,0.298524,-0.552922,-0.041948,0.287223,-0.724878,-0.130806,0.263013,-0.565959,-0.169469,0.263254,-0.446781,-0.175667,0.155652,-0.567327,-0.034719,0.147363,-0.723499,-0.153475,0.145495,-0.504182,-0.189593,0.149239,-0.381551,-0.179566,0.013696,-0.56199,-0.0464,0.003017,-0.705262,-0.163321,0.038768,-0.493606,-0.177424,0.055152,-0.348557,-0.14885,-0.125522,-0.537269,-0.064495,-0.160464,-0.737507,-0.120417,-0.177854,-0.862545,-0.138883,-0.201861,-1.0,-0.139148,0.175039,-0.078429,-0.081807,0.142446,-0.192178,-0.028952,-0.011756,-0.200954,-0.023486,-0.122766,-0.083897,-0.005486,0.252656,-0.467965,-0.035503,-0.009565,-0.145535,-0.075205,-0.02049,0.134501,-0.032722,0.000203,0.100866,-0.005246,0.131736,-0.480157,-0.029384,-0.007015,-0.132177,-0.100509,-0.001581,0.185619,-0.030569,0.003168,0.103789,0.008486,0.011592,-0.47564,-0.039271,-0.009038,-0.121258,-0.098956,0.030258,0.179134,-0.011936,0.013866,0.122763,0.024184,-0.106236,-0.454717,-0.054585,-0.029573,-0.169471,-0.047329,-0.014718,-0.105826,-0.015628,-0.020318,-0.116335,-0.000225
I,hand1_i_left_seg_2_cropped.jpeg,Right,0.9987,400,400,0.472123,0.803916,-1e-06,0.628209,0.724422,-0.081426,0.720545,0.504744,-0.100921,0.676669,0.307945,-0.116489,0.551107,0.251288,-0.113525,0.676519,0.362837,0.00353,0.650856,0.211383,-0.076304,0.626116,0.323553,-0.113653,0.623629,0.431227,-0.119721,0.556689,0.361941,0.008367,0.525731,0.226044,-0.105946,0.529165,0.382741,-0.148106,0.543656,0.489167,-0.140565,0.440629,0.379541,-0.007292,0.419015,0.273747,-0.131429,0.455605,0.440481,-0.160693,0.481134,0.555322,-0.13833,0.33366,0.415001,-0.027245,0.298508,0.281279,-0.096882,0.269053,0.211969,-0.123141,0.239141,0.127212,-0.124551,0.0,0.0,0.0,0.230656,-0.117473,-0.120327,0.367106,-0.442102,-0.149136,0.302268,-0.732921,-0.172141,0.116719,-0.816647,-0.167761,0.302046,-0.651805,0.005217,0.264123,-0.875616,-0.112758,0.227563,-0.709856,-0.16795,0.223888,-0.550741,-0.176917,0.124967,-0.653128,0.012365,0.079219,-0.85395,-0.156561,0.084294,-0.622391,-0.218862,0.105707,-0.46512,-0.207719,-0.046541,-0.627121,-0.010775,-0.078481,-0.783458,-0.194218,-0.02441,-0.537066,-0.237463,0.013316,-0.367359,-0.204416,-0.204614,-0.574719,-0.04026,-0.25656,-0.772327,-0.143166,-0.300088,-0.87475,-0.181971,-0.34429,-1.0,-0.184055,0.156086,-0.079494,-0.081426,0.092336,-0.219678,-0.019495,-0.043876,-0.196799,-0.015568,-0.125562,-0.056657,0.002964,0.204396,-0.441079,0.00353,-0.025663,-0.151454,-0.079834,-0.02474,0.112171,-0.037349,-0.002487,0.107674,-0.006068,0.084566,-0.441974,0.008367,-0.030958,-0.135897,-0.114313,0.003434,0.156697,-0.042159,0.01449,0.106426,0.007541,-0.031495,-0.424375,-0.007291,-0.021614,-0.105794,-0.124137,0.03659,0.166734,-0.029264,0.025529,0.114841,0.022363,-0.138463,-0.388915,-0.027244,-0.035152,-0.133722,-0.069637,-0.029455,-0.06931,-0.026259,-0.029912,-0.084757,-0.001411
I,hand1_i_top_seg_1_cropped.jpeg,Right,0.9976,400,400,0.51171,0.831615,-1e-06,0.68068,0.696685,-0.054695,0.731192,0.457062,-0.06391,0.632374,0.275636,-0.07099,0.49032,0.269692,-0.060895,0.632588,0.339067,-0.009851,0.603874,0.176393,-0.069549,0.614688,0.303439,-0.095343,0.635722,0.378803,-0.101592,0.523756,0.352991,-0.01276,0.477061,0.187563,-0.0928,0.517463,0.33673,-0.112184,0.550689,0.405841,-0.101706,0.415505,0.38425,-0.029355,0.380634,0.254072,-0.106063,0.459163,0.405687,-0.106985,0.509827,0.521579,-0.080733,0.313553,0.42625,-0.050727,0.267299,0.260748,-0.084301,0.24437,0.154049,-0.092825,0.212986,0.05147,-0.092637,0.0,0.0,0.0,0.216588,-0.172956,-0.070107,0.281336,-0.480107,-0.081919,0.154669,-0.712661,-0.090995,-0.027418,-0.72028,-0.078055,0.154943,-0.631354,-0.012626,0.118137,-0.839871,-0.089147,0.131998,-0.677022,-0.12221,0.15896,-0.58042,-0.13022,0.015441,-0.613506,-0.016355,-0.044413,-0.825554,-0.118951,0.007375,-0.634349,-0.143797,0.049965,-0.545763,-0.130366,-0.123316,-0.573439,-0.037626,-0.168015,-0.740303,-0.135952,-0.067355,-0.54596,-0.137134,-0.002413,-0.397408,-0.103484,-0.254,-0.519602,-0.065021,-0.313289,-0.731745,-0.108057,-0.342679,-0.868513,-0.118983,-0.382907,-1.0,-0.118741,0.16897,-0.134931,-0.054694,0.050512,-0.239622,-0.009215,-0.098819,-0.181426,-0.00708,-0.142054,-0.005944,0.010095,0.120878,-0.492548,-0.00985,-0.028714,-0.162674,-0.059698,0.010814,0.127046,-0.025794,0.021034,0.075364,-0.006249,0.012046,-0.478624,-0.012759,-0.046695,-0.165428,-0.08004,0.040402,0.149167,-0.019384,0.033226,0.069111,0.010478,-0.096204,-0.447366,-0.029354,-0.034872,-0.130178,-0.076708,0.07853,0.151615,-0.000922,0.050664,0.115892,0.026252,-0.198157,-0.405365,-0.050726,-0.046254,-0.165502,-0.033574,-0.022929,-0.106699,-0.008524,-0.031384,-0.102579,0.000189
I,hand1_i_top_seg_2_cropped.jpeg,Right,0.998,400,400,0.533074,0.841681,-1e-06,0.696956,0.690477,-0.050565,0.734166,0.450651,-0.058812,0.632248,0.273288,-0.065142,0.492999,0.269281,-0.055237,0.630568,0.337464,-0.009164,0.59568,0.176665,-0.068133,0.617352,0.302095,-0.097112,0.642032,0.377326,-0.106764,0.525077,0.354993,-0.012793,0.473657,0.189936,-0.085062,0.522762,0.341128,-0.102937,0.55968,0.406727,-0.09528,0.419694,0.390683,-0.029743,0.381674,0.260543,-0.09924,0.465674,0.409289,-0.098525,0.519495,0.523114,-0.074896,0.317651,0.437514,-0.0514,0.264785,0.267064,-0.083917,0.238756,0.155297,-0.093352,0.204264,0.049211,-0.095531,0.0,0.0,0.0,0.206799,-0.190801,-0.063806,0.253753,-0.493433,-0.074213,0.125145,-0.717243,-0.0822,-0.05057,-0.722299,-0.069701,0.123025,-0.636261,-0.011562,0.079001,-0.839169,-0.085974,0.106348,-0.680892,-0.122542,0.137491,-0.585959,-0.134722,-0.010092,-0.614141,-0.016142,-0.074977,-0.822422,-0.107337,-0.013013,-0.631637,-0.129893,0.033573,-0.548859,-0.12023,-0.143072,-0.569105,-0.037531,-0.191049,-0.733326,-0.125228,-0.085051,-0.545626,-0.124326,-0.017136,-0.401993,-0.094509,-0.271838,-0.510009,-0.06486,-0.338549,-0.725096,-0.105891,-0.371394,-0.866132,-0.117798,-0.414919,-1.0,-0.120547,0.163882,-0.151204,-0.050564,0.03721,-0.239826,-0.008247,-0.101918,-0.177363,-0.006329,-0.139249,-0.004007,0.009905,0.097494,-0.504217,-0.009163,-0.034888,-0.160798,-0.058969,0.021672,0.12543,-0.028979,0.02468,0.075231,-0.009653,-0.007997,-0.486688,-0.012792,-0.05142,-0.165057,-0.072269,0.049105,0.151192,-0.017875,0.036918,0.065599,0.007657,-0.11338,-0.450998,-0.029742,-0.03802,-0.13014,-0.069497,0.084,0.148746,0.000715,0.053821,0.113825,0.023629,-0.215424,-0.404167,-0.051399,-0.052866,-0.17045,-0.032516,-0.026029,-0.111767,-0.009435,-0.034492,-0.106086,-0.002179
I,hand1_i_top_seg_3_cropped.jpeg,Right,0.9983,400,400,0.472426,0.827899,-1e-06,0.642232,0.714491,-0.047034,0.709693,0.467765,-0.052654,0.59846,0.2735,-0.057505,0.439044,0.253513,-0.044105,0.644515,0.346013,0.006073,0.613051,0.162861,-0.05566,0.602504,0.296338,-0.079163,0.612041,0.392172,-0.082169,0.524227,0.355753,0.000617,0.479932,0.183472,-0.092814,0.495947,0.345456,-0.119252,0.514978,0.439952,-0.108411,0.408521,0.377106,-0.019331,0.365516,0.248954,-0.104916,0.443517,0.401365,-0.12234,0.505286,0.505127,-0.105537,0.305527,0.411381,-0.04234,0.26391,0.259226,-0.079962,0.251619,0.165259,-0.098002,0.232106,0.056711,-0.105233,0.0,0.0,0.0,0.220187,-0.147057,-0.060988,0.307664,-0.466986,-0.068275,0.163429,-0.71889,-0.074565,-0.043287,-0.744808,-0.05719,0.223148,-0.624863,0.007876,0.182349,-0.862356,-0.072173,0.168672,-0.689276,-0.102649,0.181039,-0.565008,-0.106548,0.067171,-0.612233,0.000802,0.009733,-0.835629,-0.120351,0.0305,-0.625585,-0.154633,0.055178,-0.503051,-0.140575,-0.082865,-0.584544,-0.025066,-0.13863,-0.75072,-0.136044,-0.037486,-0.553087,-0.158638,0.042609,-0.418539,-0.136848,-0.216418,-0.5401,-0.054901,-0.270383,-0.737399,-0.103685,-0.28632,-0.859246,-0.127079,-0.311622,-1.0,-0.136454,0.169806,-0.113409,-0.047033,0.067461,-0.246726,-0.005619,-0.111232,-0.194265,-0.004851,-0.159417,-0.019988,0.013399,0.172089,-0.481887,0.006074,-0.031464,-0.183152,-0.061733,-0.010548,0.133478,-0.023503,0.009537,0.095834,-0.003007,0.051801,-0.472147,0.000618,-0.044296,-0.172281,-0.093431,0.016015,0.161983,-0.026438,0.019031,0.094497,0.010841,-0.063904,-0.450794,-0.01933,-0.043005,-0.128152,-0.085585,0.078001,0.152412,-0.017424,0.061768,0.103762,0.016804,-0.166899,-0.416519,-0.042339,-0.041617,-0.152155,-0.037622,-0.012291,-0.093967,-0.018041,-0.019513,-0.108548,-0.00723
I,hand1_i_top_seg_4_cropped.jpeg,Right,0.9977,400,400,0.476618,0.809072,-1e-06,0.64056,0.707646,-0.056911,0.709202,0.458703,-0.062114,0.601255,0.264141,-0.064868,0.447847,0.249076,-0.046768,0.641025,0.347268,-0.003164,0.61063,0.163174,-0.065404,0.608289,0.300318,-0.08269,0.627684,0.382455,-0.080552,0.523332,0.354559,-0.005564,0.476019,0.179225,-0.096481,0.503941,0.335333,-0.112331,0.532364,0.409237,-0.09411,0.410275,0.377377,-0.023861,0.364991,0.247911,-0.115674,0.43856,0.403285,-0.121245,0.490992,0.505726,-0.092952,0.308682,0.407986,-0.046091,0.274814,0.255622,-0.087866,0.260032,0.159699,-0.10075,0.232781,0.052073,-0.101618,0.0,0.0,0.0,0.216569,-0.133984,-0.075179,0.307246,-0.462838,-0.082052,0.164647,-0.719857,-0.085689,-0.038006,-0.739758,-0.06178,0.217183,-0.610046,-0.004179,0.177031,-0.853234,-0.086398,0.173939,-0.672067,-0.109233,0.19956,-0.563562,-0.106408,0.06171,-0.600414,-0.007348,-0.000791,-0.832031,-0.127451,0.036094,-0.625811,-0.148388,0.073641,-0.528184,-0.124319,-0.087639,-0.570271,-0.031519,-0.147459,-0.741297,-0.152804,-0.050275,-0.536046,-0.160164,0.018989,-0.400722,-0.122789,-0.221844,-0.529836,-0.060885,-0.266583,-0.73111,-0.116071,-0.286111,-0.857825,-0.13309,-0.322109,-1.0,-0.134237,0.163942,-0.101425,-0.05691,0.068642,-0.248943,-0.005203,-0.107947,-0.194563,-0.002754,-0.153408,-0.015065,0.018099,0.164407,-0.461804,-0.003163,-0.030395,-0.184094,-0.06224,-0.002341,0.137144,-0.017286,0.019395,0.082138,0.002139,0.046714,-0.454513,-0.005563,-0.047313,-0.175334,-0.090917,0.027921,0.156108,-0.01585,0.028423,0.073904,0.01822,-0.066343,-0.431695,-0.02386,-0.045283,-0.129466,-0.091813,0.073568,0.155374,-0.005571,0.052433,0.10244,0.028293,-0.167936,-0.401085,-0.04609,-0.033868,-0.152364,-0.041776,-0.014782,-0.095923,-0.012884,-0.027251,-0.107627,-0.000868
I,hand1_i_top_seg_5_cropped.jpeg,Right,0.9981,400,400,0.477289,0.81917,-1e-06,0.644799,0.708966,-0.052441,0.71049,0.471422,-0.062474,0.593743,0.276737,-0.071688,0.428715,0.260973,-0.061803,0.642867,0.343788,0.004598,0.612215,0.161051,-0.059895,0.603005,0.297218,-0.084571,0.612577,0.395433,-0.087857,0.521675,0.355718,-0.000598,0.475179,0.188164,-0.099892,0.495642,0.359462,-0.126217,0.514124,0.460898,-0.112952,0.406832,0.378226,-0.021517,0.36102,0.250426,-0.113796,0.441848,0.401329,-0.130781,0.501626,0.504277,-0.111339,0.305576,0.411763,-0.046018,0.263122,0.26111,-0.087465,0.252607,0.167699,-0.105584,0.232408,0.058524,-0.111488,0.0,0.0,0.0,0.22022,-0.144882,-0.068941,0.306584,-0.457174,-0.082131,0.153099,-0.713121,-0.094244,-0.063859,-0.733846,-0.081249,0.217681,-0.624972,0.006047,0.177384,-0.86521,-0.078741,0.165275,-0.686195,-0.111182,0.177859,-0.557075,-0.115502,0.058353,-0.609288,-0.000786,-0.002773,-0.829565,-0.131323,0.024128,-0.604365,-0.165932,0.048426,-0.47101,-0.148494,-0.092628,-0.579697,-0.028286,-0.152856,-0.747711,-0.149603,-0.046593,-0.549324,-0.171932,0.031996,-0.413981,-0.146373,-0.225746,-0.535606,-0.060497,-0.281559,-0.733665,-0.114987,-0.295383,-0.856471,-0.138807,-0.321938,-1.0,-0.146568,0.16751,-0.110204,-0.05244,0.065692,-0.237544,-0.010033,-0.116747,-0.194685,-0.009214,-0.165029,-0.015764,0.009885,0.165578,-0.475382,0.004599,-0.030652,-0.182736,-0.064493,-0.00921,0.136167,-0.024676,0.009572,0.098215,-0.003286,0.044386,-0.463452,-0.000598,-0.046495,-0.167553,-0.099293,0.020462,0.171298,-0.026325,0.018482,0.101436,0.013264,-0.070457,-0.440944,-0.021516,-0.045812,-0.1278,-0.09228,0.080828,0.150903,-0.016984,0.059778,0.102948,0.019442,-0.171713,-0.407407,-0.046017,-0.042454,-0.150653,-0.041448,-0.010515,-0.093412,-0.018119,-0.020199,-0.109175,-0.005903
L,hand1_l_bot_seg_1_cropped.jpeg,Right,0.9707,400,400,0.38186,0.902083,1e-06,0.50313,0.826082,-0.106031,0.639639,0.67989,-0.172736,0.755153,0.562316,-0.245012,0.852739,0.495639,-0.318332,0.435602,0.453197,-0.034431,0.443334,0.238399,-0.102519,0.435987,0.136168,-0.158614,0.416595,0.043884,-0.198889,0.324077,0.459014,-0.032387,0.309086,0.217378,-0.15666,0.315072,0.321152,-0.229325,0.323298,0.445489,-0.246383,0.219631,0.489698,-0.044011,0.218087,0.281884,-0.156852,0.237056,0.388835,-0.201007,0.251108,0.496976,-0.19322,0.129456,0.551236,-0.0641,0.11461,0.382968,-0.124586,0.137995,0.436876,-0.133692,0.157132,0.517862,-0.121169,0.0,0.0,0.0,0.141307,-0.088559,-0.123551,0.300372,-0.258905,-0.201278,0.434972,-0.395907,-0.285497,0.548683,-0.473601,-0.370931,0.062622,-0.523056,-0.040121,0.071631,-0.773345,-0.119459,0.06307,-0.892467,-0.184823,0.040474,-1.0,-0.231753,-0.06733,-0.516277,-0.037739,-0.084799,-0.797839,-0.182546,-0.077824,-0.676919,-0.267217,-0.068239,-0.532037,-0.287093,-0.189034,-0.480524,-0.051284,-0.190834,-0.722674,-0.18277,-0.168731,-0.598052,-0.23422,-0.152357,-0.472042,-0.225147,-0.294109,-0.408817,-0.074692,-0.311408,-0.604889,-0.145172,-0.28416,-0.542074,-0.155783,-0.26186,-0.447705,-0.141191,0.121269,-0.076001,-0.106032,0.136509,-0.146191,-0.066705,0.115514,-0.117575,-0.072276,0.097586,-0.066677,-0.07332,0.053742,-0.448886,-0.034432,0.007732,-0.214798,-0.068087,-0.007347,-0.102231,-0.056095,-0.019392,-0.092284,-0.040276,-0.057783,-0.443069,-0.032388,-0.014991,-0.241636,-0.124273,0.005985,0.103774,-0.072665,0.008226,0.124337,-0.017058,-0.162229,-0.412385,-0.044012,-0.001545,-0.207813,-0.112841,0.018969,0.106951,-0.044155,0.014052,0.108141,0.007787,-0.252404,-0.350846,-0.064101,-0.014846,-0.168269,-0.060486,0.023384,0.053908,-0.009106,0.019137,0.080987,0.012522
L,hand1_l_bot_seg_2_cropped.jpeg,Right,0.8271,400,400,0.387086,0.856224,1e-06,0.511008,0.793168,-0.108772,0.648861,0.66181,-0.191361,0.769925,0.566192,-0.278213,0.869005,0.511389,-0.369055,0.423665,0.469738,-0.079485,0.42601,0.259696,-0.159367,0.417561,0.169787,-0.224481,0.389736,0.098122,-0.269279,0.298219,0.493619,-0.076618,0.268918,0.232829,-0.20571,0.282448,0.323433,-0.277046,0.29283,0.448177,-0.2969,0.184757,0.535323,-0.084925,0.177437,0.301636,-0.189985,0.212527,0.388939,-0.229752,0.230449,0.493751,-0.225402,0.095058,0.604588,-0.102146,0.068599,0.432446,-0.153334,0.096314,0.460525,-0.160125,0.115195,0.522194,-0.151339,0.0,0.0,0.0,0.163463,-0.083176,-0.143481,0.345303,-0.256448,-0.252422,0.504996,-0.382576,-0.366987,0.635691,-0.454866,-0.486815,0.04825,-0.509807,-0.104849,0.051344,-0.78687,-0.210219,0.040198,-0.905467,-0.29611,0.003494,-1.0,-0.355203,-0.117223,-0.478306,-0.101067,-0.155874,-0.822309,-0.27135,-0.138026,-0.702796,-0.365448,-0.124332,-0.538249,-0.391636,-0.26689,-0.423295,-0.112025,-0.276545,-0.731547,-0.250607,-0.230258,-0.616388,-0.303063,-0.206618,-0.478132,-0.297325,-0.385209,-0.331929,-0.134741,-0.420112,-0.558998,-0.202261,-0.383553,-0.521959,-0.211219,-0.358648,-0.440614,-0.19963,0.123922,-0.063056,-0.108773,0.137853,-0.131358,-0.082589,0.121064,-0.095618,-0.086852,0.09908,-0.054803,-0.090842,0.036579,-0.386486,-0.079486,0.002345,-0.210042,-0.079882,-0.00845,-0.089909,-0.065114,-0.027825,-0.071665,-0.044798,-0.088867,-0.362605,-0.076619,-0.029301,-0.26079,-0.129092,0.01353,0.090604,-0.071336,0.010382,0.124744,-0.019854,-0.20233,-0.320901,-0.084926,-0.007319,-0.233687,-0.10506,0.03509,0.087302,-0.039766,0.017921,0.104812,0.00435,-0.292028,-0.251636,-0.102147,-0.02646,-0.172142,-0.051188,0.027715,0.028079,-0.006791,0.018881,0.061669,0.008786
